i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s,size,profiler,phase,variant
13,2263.226481615066,3.222596901438008,85.34898391540456,513.0573602980119,0.4987167500003124,10,mac,phase-28,with
14,2308.6490778027983,3.2872739096468364,87.06192447301775,523.3543400688258,0.5087259159990936,10,mac,phase-28,with
15,2238.1791965577077,3.1869321971448357,84.40442076768126,507.3793187681206,0.4931974170031026,10,mac,phase-28,with
16,2318.3672328885114,3.301111542213138,87.428407752016,525.5573767669845,0.5108673750000889,10,mac,phase-28,with
17,2320.239385189272,3.303777290538576,87.49900885972785,525.981780389559,0.5112799159978749,10,mac,phase-28,with
18,2343.9967198964614,3.337605240960568,88.39492643327524,531.3673993417943,0.5165150000029826,10,mac,phase-28,with
19,2249.4552359802046,3.2029880934497874,84.82965373270622,509.9355167746914,0.495682166001643,10,mac,phase-28,with
20,2264.9076570694738,3.2249907187842424,85.41238305728577,513.43847082665,0.4990872080015833,10,mac,phase-28,with
21,2258.7602333396535,3.2162374327899004,85.18055633852839,512.0448935523137,0.4977325829968322,10,mac,phase-28,with
22,2237.530243679952,3.1860081563782474,84.3799479766569,507.2322057623637,0.4930544159942656,10,mac,phase-28,with
23,2243.579912181123,3.1946222491899783,84.60808822854695,508.6036226210395,0.494387499995355,10,mac,phase-28,with
24,2260.133957079125,3.218193471172367,85.23236110764753,512.356306962009,0.4980352920028963,10,mac,phase-28,with
25,2268.958855232363,3.230759199646804,85.56515859683132,514.3568486612947,0.4999799159995746,10,mac,phase-28,with
26,2260.4090793731352,3.218585216434892,85.24273629918801,512.4186752309694,0.4980959169988637,10,mac,phase-28,with
27,2267.76401436255,3.229057871690433,85.52009971518271,514.0859867269625,0.4997166250032023,10,mac,phase-28,with
28,2272.703545595133,3.236091245581197,85.70637535977419,515.2057433557776,0.5008050830001594,10,mac,phase-28,with
29,2241.7712887452008,3.192046959298394,84.53988287049046,508.19362054067113,0.4939889579982264,10,mac,phase-28,with
0,349.87286782937815,1.2578057407759158,0.0,77.4970633832903,0.0854961669974727,10,mac,phase-17,without
1,349.0334422306475,1.2547879750840858,0.0,77.31113007776142,0.0852910419998806,10,mac,phase-17,without
2,347.9926444865531,1.2510462691735065,0.0,77.08059271359346,0.085036708995176,10,mac,phase-17,without
3,352.4283146868622,1.2669926655795811,0.0,78.06309649216129,0.0861206249974202,10,mac,phase-17,without
4,282.6333931548689,1.0160773730489314,0.0,62.60347685559545,0.0690652920020511,10,mac,phase-17,without
5,283.17919474531,1.0180395497048138,0.0,62.72437225600627,0.0691986660021939,10,mac,phase-17,without
6,276.21979273513165,0.9930202452498064,0.0,61.18286027184291,0.0674980420008068,10,mac,phase-17,without
7,276.9739641940552,0.9957315191946784,0.0,61.349909731026955,0.0676823339963448,10,mac,phase-17,without
8,278.64172948242276,1.0017271963301757,0.0,61.71932080614954,0.068089874999714,10,mac,phase-17,without
9,280.05765275444236,1.0068174922170603,0.0,62.032948714018886,0.0684358750004321,10,mac,phase-17,without
10,243.0414203648367,0.8737427845656892,0.0,53.83382962969247,0.0593904580018715,10,mac,phase-17,without
11,281.27578463917416,1.0111967208412849,0.0,62.3027657034469,0.0687335420007002,10,mac,phase-17,without
12,277.13901338079825,0.996324877050301,0.0,61.386468231163704,0.0677226659972802,10,mac,phase-17,without
13,280.1060765077298,1.0069915773790588,0.0,62.04367460625814,0.0684477079994394,10,mac,phase-17,without
14,279.5810759179054,1.0051041810802583,0.0,61.9273866407514,0.0683194170051137,10,mac,phase-17,without
