i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s,size,profiler,phase,variant
6,1709.5649903497754,1.9673935872403203,0.0,470.14037604239456,0.5125163749980857,100,mac,phase-28,with
7,1713.8351537921171,1.972307756763184,0.0,471.3146959763412,0.5137965419999091,100,mac,phase-28,with
8,1696.0669466595305,1.9518598317256828,0.0,466.4283350423797,0.5084697500024049,100,mac,phase-28,with
9,1713.8143061036951,1.9722837649238905,0.0,471.3089627400327,0.5137902919996122,100,mac,phase-28,with
10,1707.3797357627109,1.9648787627759996,0.0,469.5394182437088,0.5118612500009476,100,mac,phase-28,with
11,1709.1741645996149,1.9669438189782569,0.0,470.0328966741431,0.5123992080007156,100,mac,phase-28,with
12,1709.076183799929,1.9668310611725792,0.0,470.00595138088465,0.5123698339994007,100,mac,phase-28,with
13,1720.767426815679,1.9802855227846816,0.0,473.2211116227327,0.5158747919995221,100,mac,phase-28,with
14,1704.6249223381478,1.9617084812739085,0.0,468.7818284318785,0.5110353749987553,100,mac,phase-28,with
15,1705.365015246795,1.962560191533918,0.0,468.98535831248665,0.5112572500001988,100,mac,phase-28,with
16,1701.6139625675005,1.95824342263171,0.0,467.95379687600814,0.510132709001482,100,mac,phase-28,with
17,1706.994193630981,1.964435074982989,0.0,469.43339190144343,0.51174566699774,100,mac,phase-28,with
18,1707.2698000702223,1.964752247096495,0.0,469.5091852849744,0.5118282920011552,100,mac,phase-28,with
19,1713.4863002655777,1.9719062907792204,0.0,471.2187592151903,0.5136919579999812,100,mac,phase-28,with
20,1688.421819469822,1.9430617022064345,0.0,464.3258803289579,0.5061777909977536,100,mac,phase-28,with
21,1707.8000251380013,1.9653624382293453,0.0,469.6550002812804,0.5119872499999474,100,mac,phase-28,with
22,1709.2365675547344,1.9670156332552335,0.0,470.05005785195834,0.5124179159975029,100,mac,phase-28,with
23,1718.1450645875857,1.9772676681490904,0.0,472.49994666498344,0.5150886249975883,100,mac,phase-28,with
24,1702.1062448464766,1.9588099486217936,0.0,468.0891773833673,0.5102802920009708,100,mac,phase-28,with
25,1709.7403911188364,1.967595441133092,0.0,470.188612280262,0.5125689589985996,100,mac,phase-28,with
