i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s,size,profiler,phase,variant
13,357.7861068799194,0.0,0.0,74.50201884205414,0.1104990000021644,500,mac,phase-26,without
14,353.63739856928817,0.0,0.0,73.63813078495703,0.1092177089994947,500,mac,phase-26,without
15,349.80761818700586,0.0,0.0,72.84065328453109,0.1080349160001787,500,mac,phase-26,without
16,350.1534013584029,0.0,0.0,72.91265592481062,0.108141708002222,500,mac,phase-26,without
17,343.3340886156128,0.0,0.0,71.49266628104358,0.106035624998185,500,mac,phase-26,without
18,352.7287560959643,0.0,0.0,73.44892360959012,0.1089370829977269,500,mac,phase-26,without
19,352.0274792749238,0.0,0.0,73.30289631023446,0.108720500000345,500,mac,phase-26,without
20,330.632971611579,0.0,0.0,68.84790495534112,0.102112999997189,500,mac,phase-26,without
21,344.06923077621286,0.0,0.0,71.64574538067167,0.1062626669991004,500,mac,phase-26,without
22,344.60078918537494,0.0,0.0,71.75643211180385,0.1064268340014678,500,mac,phase-26,without
23,353.40008547212716,0.0,0.0,73.58871493426808,0.1091444169978785,500,mac,phase-26,without
24,352.96917436413725,0.0,0.0,73.49898605192921,0.1090113340032985,500,mac,phase-26,without
25,351.45126682709304,0.0,0.0,73.18291124144665,0.1085425420023966,500,mac,phase-26,without
26,352.4323511146662,0.0,0.0,73.38720301989446,0.1088455410026654,500,mac,phase-26,without
27,336.2224182777831,0.0,0.0,70.01179883728538,0.1038392499976907,500,mac,phase-26,without
28,350.4310523596511,0.0,0.0,72.97047136182381,0.1082274580003286,500,mac,phase-26,without
29,349.8513332379995,0.0,0.0,72.84975609621154,0.1080484169979172,500,mac,phase-26,without
0,371.4568880575053,0.0,0.0,76.70321474475051,0.1102369580003141,500,mac,phase-21,without
1,369.29752302591254,0.0,0.0,76.25732116986836,0.1095961249993706,500,mac,phase-21,without
2,361.783124260732,0.0,0.0,74.7056510819143,0.1073660830006701,500,mac,phase-21,without
3,357.0969638630331,0.0,0.0,73.73799217217456,0.1059753749977971,500,mac,phase-21,without
4,366.1550707681201,0.0,0.0,75.60842705024373,0.1086635420033417,500,mac,phase-21,without
5,364.0291189051167,0.0,0.0,75.16943305786498,0.1080326250012149,500,mac,phase-21,without
6,349.3712628459299,0.0,0.0,72.14268966676815,0.1036826250019657,500,mac,phase-21,without
7,361.1163602890243,0.0,0.0,74.5679690473358,0.1071682080000755,500,mac,phase-21,without
8,369.57256842655835,0.0,0.0,76.31411609576303,0.1096777499988093,500,mac,phase-21,without
9,365.2454143175718,0.0,0.0,75.42058944024481,0.1083935839997138,500,mac,phase-21,without
10,378.791854453436,0.0,0.0,78.21783332015166,0.1124137500009965,500,mac,phase-21,without
11,366.7503717781449,0.0,0.0,75.73135248971661,0.1088402089990268,500,mac,phase-21,without
12,369.4220575227252,0.0,0.0,76.28303666084257,0.1096330830005172,500,mac,phase-21,without
13,345.8947934099548,0.0,0.0,71.42482336714019,0.1026509160001296,500,mac,phase-21,without
14,353.18188420676984,0.0,0.0,72.92955597063431,0.1048134999982721,500,mac,phase-21,without
15,363.3265526958491,0.0,0.0,75.02435811497277,0.1078241249997518,500,mac,phase-21,without
16,366.3952978443196,0.0,0.0,75.65803223890934,0.1087348339970049,500,mac,phase-21,without
